s,r,Reputation,Prediction,fdk_val,Response,value,trial,fdk_val_1b
sub-1489,1,Nice80,0,1,3,2,10,2
sub-1489,1,Mean80,1,0,1,2,11,1
sub-1489,1,Nice60,1,0,3,2,12,2
sub-1489,1,Mean60,1,0,2,2,13,2
sub-1489,1,Nice80,1,1,3,2,14,2
sub-1489,1,Mean80,0,0,1,2,15,1
sub-1489,1,Nice60,1,1,3,2,16,1
sub-1489,1,Mean60,1,0,1,2,17,1
sub-1489,1,Nice80,1,1,4,2,18,2
sub-1489,1,Mean80,0,1,3,2,19,1
sub-1489,1,Nice60,1,0,2,2,20,2
sub-1489,1,Mean60,1,1,4,2,21,1
sub-1489,1,Nice80,1,1,3,2,22,2
sub-1489,1,Mean80,0,0,2,2,23,2
sub-1489,1,Nice60,1,1,3,2,24,1
sub-1489,1,Mean60,1,1,3,2,25,2
sub-1489,1,Nice80,1,0,2,2,26,2
sub-1489,1,Mean80,0,0,1,2,27,1
sub-1489,1,Nice60,1,1,3,2,28,2
sub-1489,1,Mean60,1,0,NA,2,29,2
sub-1489,1,Nice80,1,1,NA,2,30,1
sub-1489,1,Mean80,0,0,1,2,31,1
sub-1489,1,Nice60,1,0,2,2,32,2
sub-1489,2,Mean60,NA,1,2,3,33,1
sub-1489,2,Nice80,NA,1,4,3,34,2
sub-1489,2,Mean80,0,1,3,1,35,1
sub-1489,2,Nice60,1,1,3,2,36,1
sub-1489,2,Mean60,1,0,3,3,37,2
sub-1489,2,Nice80,1,1,3,3,38,2
sub-1489,2,Mean80,1,0,2,1,39,2
sub-1489,2,Nice60,1,0,2,2,40,2
sub-1489,2,Mean60,1,1,3,3,41,1
sub-1489,2,Nice80,1,0,2,3,42,2
sub-1489,2,Mean80,0,0,2,1,43,1
sub-1489,2,Nice60,0,0,2,2,44,1
sub-1489,2,Mean60,1,0,1,3,45,2
sub-1489,2,Nice80,1,1,4,3,46,1
sub-1489,2,Mean80,1,0,2,1,47,1
sub-1489,2,Nice60,1,1,3,2,48,1
sub-1489,2,Mean60,1,0,NA,3,49,1
sub-1489,2,Nice80,NA,1,3,3,50,2
sub-1489,2,Mean80,0,0,2,1,51,1
sub-1489,2,Nice60,0,0,2,2,52,2
sub-1489,2,Mean60,1,1,3,3,53,1
sub-1489,2,Nice80,1,1,3,3,54,2
sub-1489,2,Mean80,NA,0,1,1,55,1
sub-1489,2,Nice60,0,0,3,2,56,1
sub-1489,2,Mean60,1,1,3,3,57,2
sub-1489,2,Nice80,1,1,3,3,58,2
sub-1489,2,Mean80,0,0,3,1,59,1
sub-1489,2,Nice60,1,0,2,2,60,1
sub-1489,2,Mean60,NA,0,2,3,61,2
sub-1489,2,Nice80,NA,0,2,3,62,2
sub-1489,2,Mean80,0,1,NA,1,63,1
sub-1489,2,Nice60,0,1,3,2,64,1
sub-1489,3,Mean60,1,0,2,3,65,1
sub-1489,3,Nice80,1,1,3,2,66,1
sub-1489,3,Mean80,0,0,1,2,67,2
sub-1489,3,Nice60,NA,1,3,2,68,2
sub-1489,3,Mean60,1,0,2,3,69,1
sub-1489,3,Nice80,NA,1,3,2,70,2
sub-1489,3,Mean80,0,0,2,2,71,1
sub-1489,3,Nice60,0,0,NA,2,72,2
sub-1489,3,Mean60,1,0,2,3,73,1
sub-1489,3,Nice80,0,1,3,2,74,2
sub-1489,3,Mean80,1,0,2,2,75,1
sub-1489,3,Nice60,0,0,3,2,76,1
sub-1489,3,Mean60,1,1,3,3,77,1
sub-1489,3,Nice80,0,1,3,2,78,2
sub-1489,3,Mean80,0,0,2,2,79,1
sub-1489,3,Nice60,0,1,2,2,80,1
sub-1489,3,Mean60,0,1,3,3,81,2
sub-1489,3,Nice80,1,0,3,2,82,2
sub-1489,3,Mean80,1,1,3,2,83,1
sub-1489,3,Nice60,0,0,2,2,84,2
sub-1489,3,Mean60,1,0,2,3,85,2
sub-1489,3,Nice80,NA,1,3,2,86,1
sub-1489,3,Mean80,NA,0,2,2,87,2
sub-1489,3,Nice60,0,1,3,2,88,1
sub-1489,3,Mean60,1,1,3,3,89,1
sub-1489,3,Nice80,0,1,3,2,90,2
sub-1489,3,Mean80,NA,0,2,2,91,1
sub-1489,3,Nice60,1,0,3,2,92,2
sub-1489,3,Mean60,0,0,2,3,93,2
sub-1489,3,Nice80,1,1,3,2,94,2
sub-1489,3,Mean80,NA,0,2,2,95,1
sub-1489,3,Nice60,1,1,3,2,96,1
sub-1489,4,Mean60,0,1,3,2,97,1
sub-1489,4,Nice80,0,1,3,2,98,2
sub-1489,4,Mean80,0,0,2,2,99,1
sub-1489,4,Nice60,0,1,3,2,100,2
sub-1489,4,Mean60,1,0,2,2,101,2
sub-1489,4,Nice80,NA,1,3,2,102,2
sub-1489,4,Mean80,NA,0,2,2,103,1
sub-1489,4,Nice60,NA,0,3,2,104,2
sub-1489,4,Mean60,0,1,3,2,105,1
sub-1489,4,Nice80,0,1,4,2,106,2
sub-1489,4,Mean80,0,1,3,2,107,1
sub-1489,4,Nice60,1,1,3,2,108,1
sub-1489,4,Mean60,0,0,3,2,109,2
sub-1489,4,Nice80,0,0,1,2,110,2
sub-1489,4,Mean80,NA,0,2,2,111,2
sub-1489,4,Nice60,0,1,3,2,112,2
sub-1489,4,Mean60,0,0,2,2,113,1
sub-1489,4,Nice80,0,1,4,2,114,1
sub-1489,4,Mean80,0,0,2,2,115,1
sub-1489,4,Nice60,0,0,3,2,116,2
sub-1489,4,Mean60,0,1,3,2,117,1
sub-1489,4,Nice80,0,1,3,2,118,2
sub-1489,4,Mean80,0,0,2,2,119,1
sub-1489,4,Nice60,1,1,3,2,120,1
sub-1489,4,Mean60,1,1,3,2,121,2
sub-1489,4,Nice80,NA,1,3,2,122,2
sub-1489,4,Mean80,0,1,3,2,123,1
sub-1489,4,Nice60,0,0,2,2,124,2
sub-1489,4,Mean60,NA,0,3,2,125,2
sub-1489,4,Nice80,0,0,2,2,126,2
sub-1489,4,Mean80,0,0,2,2,127,2
sub-1489,4,Nice60,NA,1,3,2,128,1
sub-1505,1,Mean60,1,0,2,2,1,1
sub-1505,1,Nice80,1,1,4,2,2,1
sub-1505,1,Mean80,0,0,1,3,3,1
sub-1505,1,Nice60,1,1,4,3,4,1
sub-1505,1,Mean60,0,0,NA,2,5,1
sub-1505,1,Nice80,1,1,3,2,6,2
sub-1505,1,Mean80,0,0,3,3,7,1
sub-1505,1,Nice60,1,1,4,3,8,2
sub-1505,1,Mean60,0,1,4,2,9,1
sub-1505,1,Nice80,1,1,4,2,10,2
sub-1505,1,Mean80,1,0,2,3,11,1
sub-1505,1,Nice60,1,0,2,3,12,2
sub-1505,1,Mean60,0,0,2,2,13,2
sub-1505,1,Nice80,1,1,3,2,14,2
sub-1505,1,Mean80,0,0,1,3,15,1
sub-1505,1,Nice60,1,1,3,3,16,1
sub-1505,1,Mean60,1,0,2,2,17,1
sub-1505,1,Nice80,1,1,3,2,18,2
sub-1505,1,Mean80,1,1,4,3,19,1
sub-1505,1,Nice60,1,0,1,3,20,2
sub-1505,1,Mean60,1,1,4,2,21,1
sub-1505,1,Nice80,0,1,4,2,22,2
sub-1505,1,Mean80,1,0,2,3,23,2
sub-1505,1,Nice60,0,1,4,3,24,1
sub-1505,1,Mean60,1,1,4,2,25,2
sub-1505,1,Nice80,1,0,3,2,26,2
sub-1505,1,Mean80,0,0,1,3,27,1
sub-1505,1,Nice60,1,1,3,3,28,2
sub-1505,1,Mean60,1,0,1,2,29,2
sub-1505,1,Nice80,0,1,4,2,30,1
sub-1505,1,Mean80,1,0,1,3,31,1
sub-1505,1,Nice60,1,0,2,3,32,2
sub-1505,2,Mean60,1,1,4,3,33,1
sub-1505,2,Nice80,0,1,4,3,34,2
sub-1505,2,Mean80,1,1,4,3,35,1
sub-1505,2,Nice60,1,1,4,2,36,1
sub-1505,2,Mean60,0,0,4,3,37,2
sub-1505,2,Nice80,1,1,3,3,38,2
sub-1505,2,Mean80,1,0,2,3,39,2
sub-1505,2,Nice60,0,0,1,2,40,2
sub-1505,2,Mean60,1,1,3,3,41,1
sub-1505,2,Nice80,1,0,1,3,42,2
sub-1505,2,Mean80,1,0,1,3,43,1
sub-1505,2,Nice60,0,0,2,2,44,1
sub-1505,2,Mean60,1,0,2,3,45,2
sub-1505,2,Nice80,0,1,4,3,46,1
sub-1505,2,Mean80,1,0,1,3,47,1
sub-1505,2,Nice60,0,1,4,2,48,1
sub-1505,2,Mean60,1,0,1,3,49,1
sub-1505,2,Nice80,1,1,3,3,50,2
sub-1505,2,Mean80,0,0,1,3,51,1
sub-1505,2,Nice60,1,0,1,2,52,2
sub-1505,2,Mean60,0,1,3,3,53,1
sub-1505,2,Nice80,1,1,4,3,54,2
sub-1505,2,Mean80,1,0,1,3,55,1
sub-1505,2,Nice60,0,0,4,2,56,1
sub-1505,2,Mean60,0,1,4,3,57,2
sub-1505,2,Nice80,1,1,3,3,58,2
sub-1505,2,Mean80,0,0,1,3,59,1
sub-1505,2,Nice60,0,0,1,2,60,1
sub-1505,2,Mean60,1,0,2,3,61,2
sub-1505,2,Nice80,1,0,1,3,62,2
sub-1505,2,Mean80,0,1,4,3,63,1
sub-1505,2,Nice60,0,1,4,2,64,1
sub-1505,3,Mean60,1,0,1,3,65,1
sub-1505,3,Nice80,0,1,4,3,66,1
sub-1505,3,Mean80,0,0,2,3,67,2
sub-1505,3,Nice60,1,1,4,3,68,2
sub-1505,3,Mean60,0,0,1,3,69,1
sub-1505,3,Nice80,1,1,4,3,70,2
sub-1505,3,Mean80,0,0,1,3,71,1
sub-1505,3,Nice60,1,0,1,3,72,2
sub-1505,3,Mean60,0,0,1,3,73,1
sub-1505,3,Nice80,1,1,3,3,74,2
sub-1505,3,Mean80,1,0,1,3,75,1
sub-1505,3,Nice60,1,0,1,3,76,1
sub-1505,3,Mean60,0,1,3,3,77,1
sub-1505,3,Nice80,1,1,3,3,78,2
sub-1505,3,Mean80,0,0,1,3,79,1
sub-1505,3,Nice60,1,1,3,3,80,1
sub-1505,3,Mean60,0,1,4,3,81,2
sub-1505,3,Nice80,1,0,1,3,82,2
sub-1505,3,Mean80,1,1,3,3,83,1
sub-1505,3,Nice60,1,0,1,3,84,2
sub-1505,3,Mean60,0,0,1,3,85,2
sub-1505,3,Nice80,1,1,4,3,86,1
sub-1505,3,Mean80,0,0,1,3,87,2
sub-1505,3,Nice60,1,1,4,3,88,1
sub-1505,3,Mean60,0,1,4,3,89,1
sub-1505,3,Nice80,1,1,4,3,90,2
sub-1505,3,Mean80,0,0,1,3,91,1
sub-1505,3,Nice60,1,0,2,3,92,2
sub-1505,3,Mean60,1,0,1,3,93,2
sub-1505,3,Nice80,1,1,4,3,94,2
sub-1505,3,Mean80,0,0,1,3,95,1
sub-1505,3,Nice60,0,1,4,3,96,1
sub-1505,4,Mean60,1,1,4,2,97,1
sub-1505,4,Nice80,0,1,3,3,98,2
sub-1505,4,Mean80,1,0,1,2,99,1
sub-1505,4,Nice60,0,1,4,2,100,2
sub-1505,4,Mean60,1,0,1,2,101,2
sub-1505,4,Nice80,1,1,3,3,102,2
sub-1505,4,Mean80,1,0,1,2,103,1
sub-1505,4,Nice60,1,0,1,2,104,2
sub-1505,4,Mean60,1,1,4,2,105,1
sub-1505,4,Nice80,1,1,4,3,106,2
sub-1505,4,Mean80,0,1,4,2,107,1
sub-1505,4,Nice60,0,1,4,2,108,1
sub-1505,4,Mean60,1,0,2,2,109,2
sub-1505,4,Nice80,1,0,1,3,110,2
sub-1505,4,Mean80,0,0,1,2,111,2
sub-1505,4,Nice60,0,1,4,2,112,2
sub-1505,4,Mean60,1,0,1,2,113,1
sub-1505,4,Nice80,1,1,4,3,114,1
sub-1505,4,Mean80,0,0,1,2,115,1
sub-1505,4,Nice60,1,0,1,2,116,2
sub-1505,4,Mean60,0,1,4,2,117,1
sub-1505,4,Nice80,1,1,3,3,118,2
sub-1505,4,Mean80,0,0,1,2,119,1
sub-1505,4,Nice60,1,1,4,2,120,1
sub-1505,4,Mean60,0,1,1,2,121,2
sub-1505,4,Nice80,1,1,1,3,122,2
sub-1505,4,Mean80,1,1,4,2,123,1
sub-1505,4,Nice60,0,0,1,2,124,2
sub-1505,4,Mean60,1,0,1,2,125,2
sub-1505,4,Nice80,0,0,1,3,126,2
sub-1505,4,Mean80,1,0,1,2,127,2
sub-1505,4,Nice60,1,1,4,2,128,1
sub-1513,1,Mean60,0,0,3,2,1,1
sub-1513,1,Nice80,0,1,1,1,2,1
sub-1513,1,Mean80,1,0,4,1,3,1
sub-1513,1,Nice60,1,1,1,1,4,1
sub-1513,1,Mean60,1,0,2,2,5,1
sub-1513,1,Nice80,1,1,1,1,6,2
sub-1513,1,Mean80,0,0,2,1,7,1
sub-1513,1,Nice60,1,1,3,1,8,2
sub-1513,1,Mean60,0,1,1,2,9,1
sub-1513,1,Nice80,0,1,1,1,10,2
sub-1513,1,Mean80,1,0,2,1,11,1
sub-1513,1,Nice60,1,0,4,1,12,2
sub-1513,1,Mean60,0,0,1,2,13,2
sub-1513,1,Nice80,0,1,3,1,14,2
sub-1513,1,Mean80,1,0,4,1,15,1
sub-1513,1,Nice60,1,1,1,1,16,1
sub-1513,1,Mean60,1,0,4,2,17,1
sub-1513,1,Nice80,1,1,1,1,18,2
sub-1513,1,Mean80,0,1,1,1,19,1
sub-1513,1,Nice60,0,0,2,1,20,2
sub-1513,1,Mean60,0,1,3,2,21,1
sub-1513,1,Nice80,0,1,1,1,22,2
sub-1513,1,Mean80,1,0,1,1,23,2
sub-1513,1,Nice60,1,1,3,1,24,1
sub-1513,1,Mean60,0,1,1,2,25,2
sub-1513,1,Nice80,0,0,4,1,26,2
sub-1513,1,Mean80,1,0,NA,1,27,1
sub-1513,1,Nice60,1,1,1,1,28,2
sub-1513,1,Mean60,0,0,4,2,29,2
sub-1513,1,Nice80,0,1,1,1,30,1
sub-1513,1,Mean80,0,0,4,1,31,1
sub-1513,1,Nice60,NA,0,3,1,32,2
sub-1513,2,Mean60,1,1,1,1,33,1
sub-1513,2,Nice80,1,1,1,1,34,2
sub-1513,2,Mean80,0,1,3,1,35,1
sub-1513,2,Nice60,0,1,4,1,36,1
sub-1513,2,Mean60,0,0,1,1,37,2
sub-1513,2,Nice80,0,1,2,1,38,2
sub-1513,2,Mean80,0,0,1,1,39,2
sub-1513,2,Nice60,0,0,4,1,40,2
sub-1513,2,Mean60,1,1,1,1,41,1
sub-1513,2,Nice80,1,0,NA,1,42,2
sub-1513,2,Mean80,NA,0,NA,1,43,1
sub-1513,2,Nice60,0,0,2,1,44,1
sub-1513,2,Mean60,0,0,4,1,45,2
sub-1513,2,Nice80,0,1,1,1,46,1
sub-1513,2,Mean80,0,0,1,1,47,1
sub-1513,2,Nice60,0,1,1,1,48,1
sub-1513,2,Mean60,NA,0,NA,1,49,1
sub-1513,2,Nice80,0,1,3,1,50,2
sub-1513,2,Mean80,0,0,4,1,51,1
sub-1513,2,Nice60,0,0,4,1,52,2
sub-1513,2,Mean60,0,1,1,1,53,1
sub-1513,2,Nice80,0,1,1,1,54,2
sub-1513,2,Mean80,NA,0,4,1,55,1
sub-1513,2,Nice60,0,0,2,1,56,1
sub-1513,2,Mean60,0,1,1,1,57,2
sub-1513,2,Nice80,NA,1,2,1,58,2
sub-1513,2,Mean80,0,0,2,1,59,1
sub-1513,2,Nice60,0,0,1,1,60,1
sub-1513,2,Mean60,0,0,4,1,61,2
sub-1513,2,Nice80,0,0,4,1,62,2
sub-1513,2,Mean80,0,1,2,1,63,1
sub-1513,2,Nice60,0,1,NA,1,64,1
sub-1513,3,Mean60,0,0,1,1,65,1
sub-1513,3,Nice80,0,1,1,1,66,1
sub-1513,3,Mean80,0,0,1,1,67,2
sub-1513,3,Nice60,0,1,1,1,68,2
sub-1513,3,Mean60,0,0,1,1,69,1
sub-1513,3,Nice80,0,1,1,1,70,2
sub-1513,3,Mean80,0,0,1,1,71,1
sub-1513,3,Nice60,0,0,1,1,72,2
sub-1513,3,Mean60,0,0,1,1,73,1
sub-1513,3,Nice80,0,1,1,1,74,2
sub-1513,3,Mean80,0,0,4,1,75,1
sub-1513,3,Nice60,0,0,4,1,76,1
sub-1513,3,Mean60,0,1,1,1,77,1
sub-1513,3,Nice80,0,1,1,1,78,2
sub-1513,3,Mean80,0,0,1,1,79,1
sub-1513,3,Nice60,0,1,1,1,80,1
sub-1513,3,Mean60,0,1,1,1,81,2
sub-1513,3,Nice80,0,0,4,1,82,2
sub-1513,3,Mean80,0,1,1,1,83,1
sub-1513,3,Nice60,0,0,NA,1,84,2
sub-1513,3,Mean60,NA,0,NA,1,85,2
sub-1513,3,Nice80,0,1,1,1,86,1
sub-1513,3,Mean80,0,0,1,1,87,2
sub-1513,3,Nice60,0,1,1,1,88,1
sub-1513,3,Mean60,0,1,1,1,89,1
sub-1513,3,Nice80,0,1,1,1,90,2
sub-1513,3,Mean80,0,0,1,1,91,1
sub-1513,3,Nice60,0,0,1,1,92,2
sub-1513,3,Mean60,0,0,1,1,93,2
sub-1513,3,Nice80,0,1,1,1,94,2
sub-1513,3,Mean80,0,0,1,1,95,1
sub-1513,3,Nice60,0,1,1,1,96,1
sub-1513,4,Mean60,NA,1,1,1,97,1
sub-1513,4,Nice80,0,1,1,1,98,2
sub-1513,4,Mean80,0,0,1,1,99,1
sub-1513,4,Nice60,0,1,1,1,100,2
sub-1513,4,Mean60,0,0,1,1,101,2
sub-1513,4,Nice80,0,1,1,1,102,2
sub-1513,4,Mean80,0,0,4,1,103,1
sub-1513,4,Nice60,0,0,4,1,104,2
sub-1513,4,Mean60,0,1,1,1,105,1
sub-1513,4,Nice80,0,1,1,1,106,2
sub-1513,4,Mean80,NA,1,1,1,107,1
sub-1513,4,Nice60,0,1,1,1,108,1
sub-1513,4,Mean60,0,0,4,1,109,2
sub-1513,4,Nice80,0,0,1,1,110,2
sub-1513,4,Mean80,0,0,4,1,111,2
sub-1513,4,Nice60,0,1,1,1,112,2
sub-1513,4,Mean60,0,0,4,1,113,1
sub-1513,4,Nice80,0,1,1,1,114,1
sub-1513,4,Mean80,0,0,1,1,115,1
sub-1513,4,Nice60,0,0,4,1,116,2
sub-1513,4,Mean60,0,1,1,1,117,1
sub-1513,4,Nice80,0,1,1,1,118,2
sub-1513,4,Mean80,0,0,1,1,119,1
sub-1513,4,Nice60,0,1,1,1,120,1
sub-1513,4,Mean60,0,1,1,1,121,2
sub-1513,4,Nice80,0,1,1,1,122,2
sub-1513,4,Mean80,0,1,1,1,123,1
sub-1513,4,Nice60,0,0,4,1,124,2
sub-1513,4,Mean60,0,0,1,1,125,2
sub-1513,4,Nice80,0,0,2,1,126,2
sub-1513,4,Mean80,0,0,1,1,127,2
sub-1513,4,Nice60,0,1,1,1,128,1
sub-1517,1,Mean60,1,0,1,2,1,1
sub-1517,1,Nice80,1,1,3,2,2,1
sub-1517,1,Mean80,NA,0,2,2,3,1
sub-1517,1,Nice60,NA,1,3,2,4,1
sub-1517,1,Mean60,0,0,1,2,5,1
sub-1517,1,Nice80,NA,1,2,2,6,2
sub-1517,1,Mean80,NA,0,1,2,7,1
sub-1517,1,Nice60,NA,1,4,2,8,2
sub-1517,1,Mean60,0,1,3,2,9,1
sub-1517,1,Nice80,1,1,3,2,10,2
sub-1517,1,Mean80,0,0,2,2,11,1
sub-1517,1,Nice60,NA,0,3,2,12,2
sub-1517,1,Mean60,NA,0,NA,2,13,2
sub-1517,1,Nice80,NA,1,4,2,14,2
sub-1517,1,Mean80,NA,0,3,2,15,1
sub-1517,1,Nice60,NA,1,3,2,16,1
sub-1517,1,Mean60,0,0,1,2,17,1
sub-1517,1,Nice80,NA,1,4,2,18,2
sub-1517,1,Mean80,NA,1,3,2,19,1
sub-1517,1,Nice60,NA,0,1,2,20,2
sub-1517,1,Mean60,0,1,3,2,21,1
sub-1517,1,Nice80,NA,1,3,2,22,2
sub-1517,1,Mean80,1,0,2,2,23,2
sub-1517,1,Nice60,NA,1,3,2,24,1
sub-1517,1,Mean60,0,1,3,2,25,2
sub-1517,1,Nice80,1,0,4,2,26,2
sub-1517,1,Mean80,NA,0,1,2,27,1
sub-1517,1,Nice60,1,1,3,2,28,2
sub-1517,1,Mean60,NA,0,1,2,29,2
sub-1517,1,Nice80,NA,1,3,2,30,1
sub-1517,1,Mean80,NA,0,2,2,31,1
sub-1517,1,Nice60,NA,0,3,2,32,2
sub-1517,2,Mean60,0,1,3,1,33,1
sub-1517,2,Nice80,1,1,3,2,34,2
sub-1517,2,Mean80,0,1,3,4,35,1
sub-1517,2,Nice60,1,1,3,4,36,1
sub-1517,2,Mean60,0,0,3,1,37,2
sub-1517,2,Nice80,1,1,3,2,38,2
sub-1517,2,Mean80,1,0,2,4,39,2
sub-1517,2,Nice60,1,0,2,4,40,2
sub-1517,2,Mean60,NA,1,3,1,41,1
sub-1517,2,Nice80,NA,0,3,2,42,2
sub-1517,2,Mean80,NA,0,2,4,43,1
sub-1517,2,Nice60,1,0,NA,4,44,1
sub-1517,2,Mean60,NA,0,3,1,45,2
sub-1517,2,Nice80,0,1,4,2,46,1
sub-1517,2,Mean80,1,0,1,4,47,1
sub-1517,2,Nice60,1,1,3,4,48,1
sub-1517,2,Mean60,NA,0,1,1,49,1
sub-1517,2,Nice80,1,1,4,2,50,2
sub-1517,2,Mean80,1,0,NA,4,51,1
sub-1517,2,Nice60,1,0,3,4,52,2
sub-1517,2,Mean60,NA,1,3,1,53,1
sub-1517,2,Nice80,1,1,3,2,54,2
sub-1517,2,Mean80,1,0,3,4,55,1
sub-1517,2,Nice60,1,0,3,4,56,1
sub-1517,2,Mean60,1,1,3,1,57,2
sub-1517,2,Nice80,0,1,3,2,58,2
sub-1517,2,Mean80,1,0,2,4,59,1
sub-1517,2,Nice60,1,0,2,4,60,1
sub-1517,2,Mean60,0,0,2,1,61,2
sub-1517,2,Nice80,0,0,2,2,62,2
sub-1517,2,Mean80,0,1,2,4,63,1
sub-1517,2,Nice60,NA,1,3,4,64,1
sub-1517,3,Mean60,0,0,2,1,65,1
sub-1517,3,Nice80,NA,1,3,4,66,1
sub-1517,3,Mean80,1,0,2,1,67,2
sub-1517,3,Nice60,1,1,3,4,68,2
sub-1517,3,Mean60,NA,0,2,1,69,1
sub-1517,3,Nice80,1,1,3,4,70,2
sub-1517,3,Mean80,1,0,3,1,71,1
sub-1517,3,Nice60,NA,0,1,4,72,2
sub-1517,3,Mean60,1,0,3,1,73,1
sub-1517,3,Nice80,NA,1,3,4,74,2
sub-1517,3,Mean80,1,0,NA,1,75,1
sub-1517,3,Nice60,NA,0,2,4,76,1
sub-1517,3,Mean60,1,1,3,1,77,1
sub-1517,3,Nice80,0,1,4,4,78,2
sub-1517,3,Mean80,0,0,2,1,79,1
sub-1517,3,Nice60,1,1,3,4,80,1
sub-1517,3,Mean60,1,1,3,1,81,2
sub-1517,3,Nice80,0,0,3,4,82,2
sub-1517,3,Mean80,0,1,3,1,83,1
sub-1517,3,Nice60,1,0,2,4,84,2
sub-1517,3,Mean60,0,0,3,1,85,2
sub-1517,3,Nice80,0,1,3,4,86,1
sub-1517,3,Mean80,0,0,1,1,87,2
sub-1517,3,Nice60,1,1,3,4,88,1
sub-1517,3,Mean60,1,1,3,1,89,1
sub-1517,3,Nice80,1,1,3,4,90,2
sub-1517,3,Mean80,1,0,2,1,91,1
sub-1517,3,Nice60,1,0,2,4,92,2
sub-1517,3,Mean60,0,0,2,1,93,2
sub-1517,3,Nice80,1,1,3,4,94,2
sub-1517,3,Mean80,0,0,2,1,95,1
sub-1517,3,Nice60,1,1,3,4,96,1
sub-1517,4,Mean60,0,1,3,1,97,1
sub-1517,4,Nice80,0,1,3,4,98,2
sub-1517,4,Mean80,0,0,3,1,99,1
sub-1517,4,Nice60,1,1,3,4,100,2
sub-1517,4,Mean60,1,0,3,1,101,2
sub-1517,4,Nice80,1,1,3,4,102,2
sub-1517,4,Mean80,0,0,2,1,103,1
sub-1517,4,Nice60,1,0,2,4,104,2
sub-1517,4,Mean60,0,1,3,1,105,1
sub-1517,4,Nice80,1,1,3,4,106,2
sub-1517,4,Mean80,0,1,3,1,107,1
sub-1517,4,Nice60,1,1,3,4,108,1
sub-1517,4,Mean60,0,0,2,1,109,2
sub-1517,4,Nice80,1,0,2,4,110,2
sub-1517,4,Mean80,0,0,3,1,111,2
sub-1517,4,Nice60,1,1,3,4,112,2
sub-1517,4,Mean60,1,0,3,1,113,1
sub-1517,4,Nice80,1,1,3,4,114,1
sub-1517,4,Mean80,0,0,2,1,115,1
sub-1517,4,Nice60,0,0,4,4,116,2
sub-1517,4,Mean60,1,1,3,1,117,1
sub-1517,4,Nice80,0,1,2,4,118,2
sub-1517,4,Mean80,NA,0,2,1,119,1
sub-1517,4,Nice60,1,1,4,4,120,1
sub-1517,4,Mean60,1,1,3,1,121,2
sub-1517,4,Nice80,0,1,2,4,122,2
sub-1517,4,Mean80,0,1,3,1,123,1
sub-1517,4,Nice60,1,0,3,4,124,2
sub-1517,4,Mean60,0,0,2,1,125,2
sub-1517,4,Nice80,1,0,1,4,126,2
sub-1517,4,Mean80,0,0,2,1,127,2
sub-1522,1,Mean60,1,0,3,1,1,1
sub-1522,1,Nice80,0,1,4,1,2,1
sub-1522,1,Mean80,1,0,3,1,3,1
sub-1522,1,Nice60,1,1,4,1,4,1
sub-1522,1,Mean60,0,0,2,1,5,1
sub-1522,1,Nice80,NA,1,4,1,6,2
sub-1522,1,Mean80,1,0,2,1,7,1
sub-1522,1,Nice60,1,1,3,1,8,2
sub-1522,1,Mean60,0,1,4,1,9,1
sub-1522,1,Nice80,1,1,3,1,10,2
sub-1522,1,Mean80,1,0,2,1,11,1
sub-1522,1,Nice60,1,0,3,1,12,2
sub-1522,1,Mean60,1,0,2,1,13,2
sub-1522,1,Nice80,1,1,2,1,14,2
sub-1522,1,Mean80,1,0,3,1,15,1
sub-1522,1,Nice60,1,1,3,1,16,1
sub-1522,1,Mean60,1,0,1,1,17,1
sub-1522,1,Nice80,1,1,4,1,18,2
sub-1522,1,Mean80,0,1,4,1,19,1
sub-1522,1,Nice60,1,0,2,1,20,2
sub-1522,1,Mean60,0,1,3,1,21,1
sub-1522,1,Nice80,1,1,3,1,22,2
sub-1522,1,Mean80,1,0,1,1,23,2
sub-1522,1,Nice60,1,1,2,1,24,1
sub-1522,1,Mean60,0,1,4,1,25,2
sub-1522,1,Nice80,1,0,3,1,26,2
sub-1522,1,Mean80,1,0,1,1,27,1
sub-1522,1,Nice60,1,1,4,1,28,2
sub-1522,1,Mean60,0,0,2,1,29,2
sub-1522,1,Nice80,0,1,2,1,30,1
sub-1522,1,Mean80,1,0,3,1,31,1
sub-1522,1,Nice60,1,0,2,1,32,2
sub-1522,2,Mean60,0,1,3,1,33,1
sub-1522,2,Nice80,1,1,4,2,34,2
sub-1522,2,Mean80,0,1,4,2,35,1
sub-1522,2,Nice60,1,1,2,3,36,1
sub-1522,2,Mean60,0,0,3,1,37,2
sub-1522,2,Nice80,0,1,3,2,38,2
sub-1522,2,Mean80,0,0,3,2,39,2
sub-1522,2,Nice60,1,0,3,3,40,2
sub-1522,2,Mean60,0,1,4,1,41,1
sub-1522,2,Nice80,0,0,2,2,42,2
sub-1522,2,Mean80,NA,0,1,2,43,1
sub-1522,2,Nice60,1,0,2,3,44,1
sub-1522,2,Mean60,1,0,2,1,45,2
sub-1522,2,Nice80,1,1,4,2,46,1
sub-1522,2,Mean80,1,0,2,2,47,1
sub-1522,2,Nice60,0,1,4,3,48,1
sub-1522,2,Mean60,1,0,1,1,49,1
sub-1522,2,Nice80,1,1,3,2,50,2
sub-1522,2,Mean80,1,0,2,2,51,1
sub-1522,2,Nice60,0,0,2,3,52,2
sub-1522,2,Mean60,1,1,3,1,53,1
